Date,Titles
01-12-2019,"Share Market Update: Sensex closes at all-time high of 41,558, Nifty at 12,221; banking stocks gain. Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Jamshedpur Management Association (JMA) organises 'Management Challenge 2019'. "
02-12-2019,"Axis Bank share price falls in early trade ahead of offer for sale. Now, Lucknow residents can avail facility of electric buses; thanks to Tata Motors and Yogi government. Not just Tata Motors, a lot of other companies are excited by Jaguar Land Rover numbers. "
04-12-2019,Electoral bonds row: Date decided! Supreme Court to hear SBI's plea - Will banking mammoth get extension?. TCS dividend history: A look at Tata group IT giants payouts in past five years. Electoral Bonds: 'Stop immediately...' - What does Supreme Court's ORDERS to State Bank of India mean. 
06-12-2019,Tata Harrier prices increased in India. Lowe Lintas to drive creative mandate for Tata Motors' new premium hatchback ‘Altroz’. Tata Tiago XT variant discontinued. 
07-12-2019,"Tata Motors bets on rural markets to drive growth. Tata Group to set up Rs 4,000 crore lithium-ion battery plant. Tata Group will build a lithium-ion battery manufacturing facility in Gujarat. "
09-12-2019,"Tata Harrier Now Gets Optional 5-Year, Unlimited Kilometre Warranty. Tata Motors falls 4% after global sales slump but Kotak retains buy — here's why. Tata Harrier, Nexon and Tiago available with discounts of up to Rs 1.50 lakhs. "
12-12-2019,The power to ‘Altroz’ perceptions. Tata Gravitas with orange body wrap snapped on test. It's official! Tatas take back their Maharaja | Mint. 
15-12-2019,"No classes or examination at AMU till 5 Jan after student-police clash | Mint. Govt likely to sell 28% stake in BEML through strategic disinvestment. We went to Ratan Tata for guidance: Aditi Bhosale Walunj and Chetan Walunj, co-founders, Repos Energy. "
16-12-2019,"Tata Nexon EV likely to be unveiled on December 16, 2019. Transport dept to return newly-bought buses. Gearless cars now 11.6% of Maruti Suzuki's sales. "
17-12-2019,"Jaguar Land Rover acquires All-Terrain performance specialist bowler. Tata Motors in alliance talks with Chinese firms | Mint. Tata Nexon EV world premiere on December 17, 2019. "
18-12-2019,"Sensex, Nifty rise to fresh all-time highs: 10 things to know about today's rally. Tata Motors to leverage Croma outlets for Nexon EV. Tata group stocks tumble after NCLAT restores Cyrus Mistry as exec chairman. "
19-12-2019,"Tata Nexon EV Official Unveiling Date Announced. Tata Nexon EV reveal pushed to December 19, 2019. Tata Motors unveils electric Nexon SUV, launch in Jan 2020 | Mint. "
22-12-2019,Reliance-BP petrol pumps will impact market share of state-owned fuel retailers: Morgan Stanley. Five key trends that defined 2019 | Mint. Tata unveils India's first electric SUV. 
23-12-2019,BSE reshuffles Sensex pack. Tata Altroz Sedan (Tata X452) - IAB Rendering. Jharkhand Election Results 2019: Hemant Soren likely to be next CM as Congress-JMM-RJD crosses magical mark. 
24-12-2019,"Tata Tigor 2017-2020 1.2 Revotron XT On Road Price (Petrol), Features & Specs, Images. New spy shot reveals 2020 Tata Tigor (facelift)’s front-end prematurely. This stock turned Rs 1 lakh into Rs 82 lakh in 10 years; did you miss the rally?. "
27-12-2019,Tata Motors signs an MoU with Prakriti E-Mobility Private Limited to deploy Tigor EVs in New Delhi. Auto industry drives into 2020 with hope after a forgettable 2019 | Mint. Scoop! Tata Safari Storme production stopped - Page 5. 
28-12-2019,Scoop! Tata Safari Storme production stopped - Page 5. Ratan Tata shares picture flying F18 Super Hornet on 82nd birthday; has a special message for youth. 500 Tata Tigor EV's to be deployed in New Delhi. 
29-12-2019,Scoop! Tata Safari Storme production stopped - Page 5. Mapped: Bad air days across cities | Mint. Beating the Odds. 
01-01-2020,"Sensex, Nifty end last day of 2020 on flat note; IT, FMCG stocks drag | Mint. Kia Seltos prices to go up from January 1, 2020. Tata Altroz, Safari Designer, Pratap Bose, Nominated For 2021 World Car Person Of The Year Award. "
03-01-2020,"Tata Motors admits impact of Coronavirus on India operations | Mint. After recent violence, Aurangabad to see MVA vs BJP rally today. 10 points | Mint. Tata Capital loan EMI moratorium: All the terms, conditions and charges. "
04-01-2020,"Tata Motors to bid adieu to Nano from April 2020. Tata Motors decides to subsidiarize its passenger vehicles arm, separating it from the CV business. Tata Motors may drop small diesel cars from its portfolio. "
05-01-2020,2020 Ford Endeavour BS6 Becomes Dearer By Up To Rs. 1.20 Lakh. All Maharashtra Citizens Will Get Free Health Cover: Health Minister Tope. Tata's lessons for the post-Covid world. 
07-01-2020,"Parminder Chopra becomes the first female CMD of the Power Finance Corporation. Tata Motors overtake Mahindra & Kia to become third largest carmaker in June. RBI increases cap on e-RUPI vouchers to Rs 1 lakh, permits multiple-usage. "
08-01-2020,Buying A New Car Or Two-Wheeler To Get Cheaper In India From August 1. ‘PV business to get cash positive by FY23’: Tata Motors to retain control. Tata Motors sees its India loss widen by nearly 22 times as sales fall to one for every five units a year earl. 
09-01-2020,The Calcutta High Court nullifies SBI's sale of the loans to CFM ARC. DIY - Illuminated power window switches in the Nexon & other Tata cars. Next-Generation Rolls-Royce Ghost To Be Unveiled In September; Reveals New Starry Interior. 
10-01-2020,"Tata Motors introduces XT+ variant of Harrier at Rs 16.99 lakh. Tata Harrier XT+ launched, price starts at Rs 16.99 lakh. Tata Harrier Now Available In New XT+ Variant; Priced At Rs. 16.99 Lakh. "
11-01-2020,"Can Tata Motors Win in India?. Tata Motors launches ‘Grahak Samvaad 2020’ to enhance customer experience. Diwali 2020: BS6 Tata Harrier, Nexon, Tiago & Tigor Get Discounts Of Up To Rs. 65,000. "
12-01-2020,"Vehicle Adapted For Use For Physically Challenged Person Is Entitled To Concession From Payment Of GST:.... Mahindra Thar Set To Become Pricier From December 1, 2020. Tata Motors reveal December year-end offers. "
13-01-2020,"Tata Gravitas to be bigger, better than Safari! SUV will make debut at Auto Expo 2020. Tata Nexon facelift details and specifications leaked ahead of launch. Tata Motors reveals BS6 Tata Tiago, Tigor and Nexon facelift; bookings open. "
15-01-2020,"Jaguar Land Rover’s new shape-shifting seat of the future makes you think you’re walking. Tata Motors climbs 4%, hits 52-week high on improved earnings outlook. Tata Harrier, Hexa, Nexon, Tiago - Jan 2020 discounts up to Rs 1 lakh. "
16-01-2020,"Tata Altroz vs Baleno, Elite i20 & Jazz: How do the premium hatchbacks stack up?. GMR Infra to now sell 49% in airports company to Tata group subsidiary | Mint. MG Motor announces launch date of ZS EV; check out price, offers, features. "
17-01-2020,"Tata Nexon EV ZConnect app to offer 35 connected car features. Tata Nexon EV sales cross 4,000 units in 14 months. 3 years after launch, Jio becomes No.1 telco by user base, revenue | Mint. "
18-01-2020,Jaguar Land Rover to feature newest line up of vehicles at the 2019 Los Angeles Auto Show highlighted by the North .... Tata Nexon facelift with sunroof spotted during TVC shoot; launch likely soon. Tata Steel Chess: Viswanathan Anand draws with Jorden van Foreest. 
19-01-2020,"Thomson Reuters to acquire legal tech provider Casetext for $650 mln. Jaguar Land Rover to feature newest line up of vehicles at the 2019 Los Angeles Auto Show highlighted by the North .... Tata Harrier turns one, anniversary campaign announced across India. "
21-01-2020,"Tata Nexon EV Prime 2020-2023 Price, Images, Mileage, Reviews, Specs. Tata Nexon EV to launch in India on 28 January. Watch | Tata Nexon EV test driver pushes the pedal to the metal. What happens next is pure bliss. "
22-01-2020,"Tata Altroz sells over 240,000 units since launch four years ago. Tata Altroz launched in 2020, nears 2.5 lakh sales milestone. Tata Altroz sells over 200,000 units in 41 months since launch. "
24-01-2020,Tata AutoComp Systems forms joint venture with Prestolite Electric Beijing. Jeep India recalls 39 Jeep Wrangler units to fix fuel supply part. Guenter Butschek: Tata Harrier automatic with sunroof coming to Auto Expo 2020 [Video]. 
25-01-2020,"Nexon EV turns four, helps Tata Motors maintain EV market leadership. Tata Nexon 2020-2023 XMA S AMT Diesel BSVI On Road Price, Features & Specs, Images. This week in Auto: Safety finally takes centre stage in Indian cars; Bajaj-Triumph sub-Rs 2 lakh bike out.... "
27-01-2020,Tata Hornbill likely to be launched at Auto Expo 2020. Tata Nexon EV: What to expect?. Opinion | An uplifting award for Adnan Sami | Mint. 
28-01-2020,"Nexon EV turns four, helps Tata Motors maintain EV market leadership. Tata Altroz EV to be launched in 2025. Tata Sons hikes stake in group companies. "
29-01-2020,How Tata Group entities came together to power up the EV ecosystem. Narayana Murthy touches Ratan Tata's feet; Twitterati laud 'humble' Infosys co-founder. Narayana Murthy touches Ratan Tata’s feet in a ‘touching gesture of humility’ | Mint. 
01-02-2020,"Tata Motors domestic sales fall by 12% in December 2019. Mistry order inconsistent, untenable: Tata plea in SC | Mint. Bharat Bandh on January 8: Around 25 crore expected to join all-India strike, claim trade unions. "
03-02-2020,"My Orange Tata Nexon & My relationship of 15+ years with Tata Motors. Premium all-electric chauffeur service launches in London. Tata Chem, Tata Global: ex-date for demerger. "
06-02-2020,"Tata Motors resumes operations across all manufacturing plants. MG Motor to increase investment in EVs from 2022 | Mint. CNG prices increased in Delhi, Noida, Ghaziabad; check new rates here. "
07-02-2020,"My 2020 Flame Red Tata Tiago XZA+ Automatic Review | EDIT: 2 years & 15000 km up. Tata Steel share price gains 4% after global broking retains buy rating, raises target. How Covaxin became a victim of vaccine triumphalism | Mint. "
08-02-2020,Coronavirus Pandemic: Tata Marcopolo Plant In Karnataka To Remain Shut For 8 Days. Tata Motors’ weak sales outlook may keep profitability on the bumpy lane | Mint. 2020 Honda City petrol manual road test review. 
09-02-2020,Tata Motors launches new Nexon variant; price starts at Rs 8.36 lakh. Tata Motors introduces XM(S) variant of Nexon at Rs 8.36 lakh. Tata Nexon XM (S) variant launched in India at Rs 8.36 lakh. 
11-02-2020,"My Orange Tata Nexon & My relationship of 15+ years with Tata Motors. Buy TATA Motors; target of Rs 230: Motilal Oswal. Auto Expo 2020: 11 electric cars from Maruti, Tata, Mercedes-Benz, Mahindra and other showcased. "
12-02-2020,"Nexon EV turns four, helps Tata Motors maintain EV market leadership. 'Did Have Airbags' Mahindra Reacts to FIR in the Case Filed Against Anand Mahindra. Tata Motors passenger vehicles sales grow by 108 percent in November 2020. "
13-02-2020,"Tata Harrier automatic at Auto Expo 2020: Now in pictures. Tata Motors to supply Tigor EV to UGVCL. Daulat ki Chaat, Paratha, Lal Qila and Auto Expo 2020. "
19-02-2020,"Ratan Tata on why his first stint at Tata Motors was ‘total waste of time’, and accusations against.... Search for 'Parasite', Bong Joon-ho on Google surges after Oscars 2020 | Mint. CV industry bottoms out in Covid 19-hit March; FY2020 numbers slide 27%. "
20-02-2020,"'Total waste of time': Ratan Tata recollects internship at Tata Motors. Tata Motors Confims ETAuto News Break: Mayank Pareek to end his tenure as President PV unit in Feb 2021, Sha... Tata Harrier BS6 AT and sunroof unveiled, in showrooms Feb 20: Auto Expo 2020 Unveil. "
21-02-2020,"Tata Hexa 2016-2020 XT On Road Price (Diesel), Features & Specs, Images. All about Trump's 'Beast', the Presidential limousine built to protect him. Supreme Court lets Karnataka implement Mahadayi order | Mint. "
23-02-2020,AR: Moving the Real World. Suzuki Jimny And Tata Sierra Make A Comeback At Auto Expo 2020: Are The 90s Here Again?. Petrol pumps to soon switch to BS6 fuel. Here’s what will change | Mint. 
24-02-2020,Delhi riots 2020: SC adjourns hearing for July 24 in Umar Khalid's bail plea case | Mint. Tata Motors to raise Rs 500 cr through issue of non-convertible debentures. Delhi Violence: One head constable killed; forces deployed to stop clashes. 
25-02-2020,"""I'll tell you exactly where to invest, and how to invest"": Trump to India Inc. Exclusive: Tata Altroz 1.2 turbo-petrol variant spied testing. Volvo Cars reveals S90 and V90 with mild hybrid powertrains | Mint. "
27-02-2020,"Tata Altroz 1.2-litre turbo-petrol variant with DCT spotted; to launch later this year. Tata Motors, two group finance firms accused of antitrust violations in India : Report | Mint. Blame it on coronavirus! Samsung, LG, Voltas to raise AC, refrigerator prices. "
29-02-2020,Tata Motors to exit its car retail business Concorde Motors | Mint. The future of mobility: Concept cars that caught our attention at the Auto Expo 2020. PM Modi inaugurates Bundelkhand Expressway in Uttar Pradesh. 
02-03-2020,Tata Motors commences bookings for BSVI versions of Harrier | Mint. Avid biker buys his first car: 1-year ownership of Tata Tiago. Auto Expo 2020: What to expect?. 
04-03-2020,Rs 65 to Rs 460 in two years: More upside left in this Jhunjhunwala stock?. Tata Altroz witnesses 1147 unit sales in India in March 2020. Tata Motors may have shut down performance car venture with Jayem Auto. 
08-03-2020,"Rs 982 to Rs 3,795: This defence stock turned into a multibagger in three years; can hit Rs 4,500 post Q1 earnings. Coronavirus Pandemic: Tata Marcopolo Plant In Karnataka To Remain Shut For 8 Days. Jaguar Land Rover warns of possible impact of UK-China political tension. "
11-03-2020,"Stocks to track in trade for November 03, 2020: L&T, Tata Motors, NTPC, Zee Entertainment, PNB. Tata Harrier Camo edition arrives at dealer yard; launch likely soon. Auto Expo 2020: 11 electric cars from Maruti, Tata, Mercedes-Benz, Mahindra and other showcased. "
