Date,Titles
10-9-2019,"Just 1 Tata Nano unit sold in 2019, no production in first 9 months. Auto industry stuck in reverse. Nexon EV - To be launched by TATA Motors in Q4 2019-20 • EVreporter. "
11-9-2019,November 2019 bank holidays: Complete list of holidays to plan your month better. Maruti Suzuki India cuts production for 8th straight month in October | Mint. 2020 Tata Nexon (facelift) spied on test once again. 
12-9-2019,"Tata Altroz To Be Offered With Customisation Packages From The Factory. Tata Motors' Jaguar Land Rover retail sales fall 3% in November. Lithium Urban eyes EVs from BYD, MG Motor | Mint. "
13-9-2019,"Market Highlights: Sensex recovers from 11-month low, Nifty settles above 10,800 | Mint. Tata Group has 28 firms, and these 4 companies rallied over 900%; key things to know. New Tata Altroz interiors leaked. "
14-9-2019,"Tata Harrier Now Gets Optional 5-Year, Unlimited Kilometre Warranty. FM Nirmala Sitharaman may announce 'important' decisions today | Mint. Best phones under Rs 20,000 in India: Realme XT, vivo Z1x to Poco F1 - Check top options. "
15-9-2019,"Tata Motors offering benefits of up to Rs 1.5 lakhs under Festival of Cars Campaign. Tata Motors announces discounts up to ₹1.5 lakh on Nexon, Hexa, Tiago | Mint. Industry heads urge suppliers to master the quality mantra. "
16-9-2019,"Tata Sumo Put Out To Pasture After 25 Years Of Service, No Longer Available At Dealerships. SML Isuzu slips 2% as company shuts down chassis division for 6 days over weak demand. TCS to acquire part of GM’s technical centre assets in Bengaluru by month end. "
17-9-2019,Tata Motors partners with what3words - 3 word address for navigation. Tata Motors to introduce what3words addressing system in its future products. Tata Motors first OEM in India to bring three-word addressing system in its cars. 
18-9-2019,"Indian Car Manufacturer Tata Motors Calls for Automotive Blockchain Tech. Gold prices fall for second today, down over ₹2,000 from highs; silver decline | Mint. Shadow on corporate governance at Paytm as firm rehires Sonia Dhawan, the employee accused of extortion. "
19-9-2019,"Tata Motors introduces ZIPTRON electric vehicle technology. No Nano production since January; only 1 unit sold in last 6 months. Tata Motors revs up for EV space, launches new powertrain. "
20-9-2019,"Market Wrap, Sept 20: Here's all that happened in the markets today. Tata Motors launches Pro Edition packages, prices start at Rs 29999. Sensex closes 1,921 points higher, Nifty ends above 11,250 after corporate tax rate cut. "
21-9-2019,"Tata Motors revs up for festive season with new launches and 5-car Pro package. ZipTron: Tata Motors' new EV technology brand. After selling off steel business to the Tatas, Usha Martin turns focus on consolidation. "
22-9-2019,Breaking The Barrier Of Blindness. Auto slowdown hurting Jamnagar brass-parts industry. SpiceJet to shift operations to Mumbai Airport's Terminal 2 this week | Mint. 
23-9-2019,"Maruti Suzuki, Hyundai, Honda, Tata Motors: Big festive discounts on offer as carmakers hope to revive sales. Tata Motors launches Pro Edition accessories for Harrier, Nexon, other models at Rs 29,999. KTM 790 Duke, Maruti Suzuki S-Presso, Tata Motors. "
25-9-2019,Here are the brochures of Tata Motors Pro Editions. CG Power shares rise 5% after board appoints new chairman. Tata Motors shines in Forbes’ World’s Best Regarded Companies 2019. 
27-9-2019,"Tata Motors share price falls over 5% amid reports JLR to shut UK plants for a week. Tata Motors dealer offers free Honda scooter with Nexon, Tiago!. Electric Cars...through the eyes of a diehard petrol-head. "
28-9-2019,Tata Harrier with panoramic sunroof and new alloy wheels spied. Pakistan PM Imran Khan's maiden UNGA speech exceeds time limit. Naina and Pooja win gold as Haryana wrestlers continue to dominate 2nd Tata Motors U-23 National Wrestling .... 
29-9-2019,"Tata’s Jaguar Land Rover Bets Big On India’s Electric Vehicle Future: Set To Launch Host Of EVs Starting 2020. We are not following right economic policies, says Subramanian Swamy. I have come out as a winner: Ma Sheela Anand | Mint. "
30-9-2019,"TCS dividend history: A look at Tata group IT giants payouts in past five years. Tata Sons to infuse Rs 6,500 crore in Tata Motors to boost investor confidence. Tata Tiago 2019-2020 Wizz Edition Petrol On Road Price, Features & Specs, Images. "
1-10-2019,"Buzzing Stocks: Hero Motocorp, Tata Power, HUL, Eicher Motors, Maruti Suzuki, others in news. TCS Independent Director Don Callahan's Term Ends, Opts Out of Second Term. Bud Light Controversy Illustrates Heightened Risks for Brands | Mint. "
2-10-2019,"Starbucks to open 10 new stores in India within two months. Lucknow Flags Off Electric Buses, Total Of 40 Will Run In The City In Next Four Months. Honda stops production of Brio in India | Mint. "
3-10-2019,Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Tata Altroz EV Geneva Edition - Official images revealed. Tata Motors bans use of phones at its Steel City plant. 
4-10-2019,"Rajasthan Election 2023: Vote timings, how to know your candidate and SWOT analysis of BJP, Congress | Mint. Top 10 Arbitration Judgments [January To September 2023]. Top intraday trading ideas for afternoon trade for Wednesday 10 April 2019. "
8-10-2019,"Demand slowdown: Now, M&M and Tata Motors to rejig production. Hyundai recalls 2019 Nexo models due to possible hydrogen fuel leak, fire risk. Sonia, Rahul Gandhi recuse themselves from CWC meet, say 'cannot be part of process'. "
11-10-2019,Tata Motors delivers Tigor EVs at Tata Steel plant in Jamshedpur. Chinese auto firms eye GM’s last plant in India | Mint. Cyclone Bulbul: Heavy rainfall causes heavy damage; flight services resume in Kolkata. 
12-10-2019,"Tata Realty sells 2 shopping malls in Amritsar, Nagpur for ₹700 crore to Singapore firm. BS4 vs BS6: The best time to buy a new vehicle. Tata to open 100 new dealerships this fiscal. "
13-10-2019,Tata Tigor EV Extended Range: Variant breakdown. Tata Motors Design Studio: A sneak peek at how they do it. Free Fire India Today League: Team Nawabzade wins India finals; advances to World Series in Brazil. 
15-10-2019,Ratan Tata to invest in e-bike maker Tork Motors. Ratan Tata to invest in e-bike startup Tork Motors | Mint. Flipkart adds original content to video service; to compete with Amazon Prime Video. 
17-10-2019,"TCS Dividend Payment Date: Tata Consultancy Services likely to announce interim dividend this week - Check.... TCS shares trade in red - Buy, Sell or Hold? Heres what brokerage suggests. TCS declares final dividend for FY23: How it compares with previous years | Mint. "
18-10-2019,"Why Tata Motors share price has gained over 10% in last two sessions. Live stock market updates on October 18, 2019. Why Ratan Tata chose to invest in EV startup Tork Motors. "
19-10-2019,Lacklustre campaign by Congress' Gandhi family for assembly elections | Mint. WhatsApp update: What is the upcoming self-destruction feature?. Reliance Jio reports net profit of Rs 990 crore; Why Ratan Tata is investing in this EV startup. 
20-10-2019,"Quest For Immortality. When trainees get to play with VR sets at work | Mint. Ford Q4 profit drops 90%, company says more cost cuts coming. "
21-10-2019,"B2B firm Zetwerk in talks to raise $35 million | Mint. Honda 2Wheelers India adds new retail finance partner. 'E-mails, voice recordings': Whistleblower letter trains guns on Infosys CEO Salil Parekh, CFO Nilanjan Roy. "
22-10-2019,"Self-driving Prototype Jaguar I-PACE hits the roads for the first time in Dubai. Tata launches priority test drives for Harrier. Tata Steel Europe to fire 2,500 employees as the company continues to bleed money: Report. "
23-10-2019,"TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. Maharashtra, Haryana Election Results 2019: Watch live coverage on BusinessToday.In, India Today, Aaj Tak. Honda Amaze V CVT Diesel Long Term Review: Introduction. "
25-10-2019,"Tata Motors board approves plan to raise Rs 500 crore through NCD issue. Tata Motors to raise Rs 500 cr through issue of non-convertible debentures. Tata Motors board approves ordinary shares, warrants to Tata Sons | Mint. "
26-10-2019,"Tata Sons to infuse Rs 6,500 crore in Tata Motors to boost investor confidence. This week in Auto: Datsun joins India quitters list; Tata Sons to bail out Tata Motors. BJP governments living up to concept of Ram Rajya, says Yogi Adityanath | Mint. "
27-10-2019,"Muhurat Trading: Sensex gains 192 points; Tata Motors jumps over 17%. Muhurat trading: Sensex jumps 195 points, Nifty reclaims 11,600. 'Muhurat' trading 2019: Sensex up nearly 200 points; Nifty settles above 11,600. "
29-10-2019,"Share Market HIGHLIGHTS: Sensex ends 170 pts lower, Nifty gives up 21750 on the last trading day of 2023. SBI, HDFC Bank, ICICI Bank remain domestic systematically important banks: RBIState Bank of India (SBI), HDFC Bank .... Closing Bell: Nifty settles at 11,787, Sensex jumps 582 pts; Tata Motors, Tata Steel top gainers. "
30-10-2019,Avanti Feeds share turned Rs 1 lakh into Rs 3.20 crore in 10 years; did you miss the rally?. Tata Harrier BS-VI variant spied with dual-tone alloy wheels. Why does the Tata Nexon's floorboard have a member only on the driver's side?. 
1-11-2019,"Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Tata Tiago NRG - Top 5 exterior highlights. TCS Q3: Elephants can dance, but can be wobbly at times | Mint. "
3-11-2019,"Tata Harrier and Buzzard 7-Seater SUV To Get 4x4 Variants. Tata Motors bags Gujarat State Roadways' order for 1,045 buses. Tata Power unlikely to agree on lower tariffs for Prayagraj Power Generation | Mint. "
4-11-2019,Tata Motors' announces outreach and service campaign for CV customers. Tata Tigor facelift spied with IMPACT 2.0 design. 2019 Porsche 911: Price Expectation. 
8-11-2019,India auto sales sustain growth in February. India's Maruti Suzuki facing some challenges due to Red Sea crisis -exec. Indian automakers post rise in August sales ahead of festive season. 
9-11-2019,The Kia Seltos SUV (SP Concept). EDIT : Launched at Rs. 9.69 lakhs. Start-ups: How to reverse the decline in new companies?. Ford Motor may sell Gujarat factory in emerging market strategy shift | Mint. 
10-11-2019,"TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. Kia Motors SUV Seltos bookings cross 50,000 | Mint. Hyundai Venue tops UV segment in May-September 2019. "
13-11-2019,"Tata Motors inaugurates Advance Power Systems Engineering Tech Center in Pune. Tata Motors opens new R&D unit at its Pune research center | Mint. Mylan NV, Pfizer say the combined entity will be called Viatris. "
14-11-2019,"Aditya Birla group masters art of bringing down acquisition cost. Bajaj’s electric Chetak to share platform with KTM, Husqvarna | Mint. Bajaj Auto unveils Chetak electric in Pune. "
15-11-2019,Tata Altroz spied yet again ahead of early-2020 launch. Tata Nexon EV charging specifications revealed. HDFC Bank becomes first bank to cross Rs 7 lakh crore market cap. 
16-11-2019,"November 2019 bank holidays: Complete list of holidays to plan your month better. Electricity bill defaulters beware! UP power minister launches drive to install prepaid electricity meters, gets first at his home. LED Expo Delhi-2019 to highlight innovations in lighting industry. "
17-11-2019,"Tata Nexon EV braves torture track, gradability and water wading test in this teaser video!. Indian Oil launches special winter-grade diesel for UT of Ladakh | Mint. November 2019 bank holidays: Complete list of holidays to plan your month better. "
18-11-2019,Tata Motors and Lithium Urban Technologies long-term partnership set to leapfrog the electrification of the transport .... Rajiv Bajaj hits back at Tata Motors design head over criticism on Chetak styling. Tata Motors partners with Lithium Urban Technology to supply 500 EVs. 
19-11-2019,Tata Motors to commence the 4th edition of its Global Service Camp. Jaguar Land Rover to feature newest line up of vehicles at the 2019 Los Angeles Auto Show highlighted by the North .... Tata Motors ties up with Lithium Urban Technologies to supply 500 EVs. 
22-11-2019,"Share Market HIGHLIGHTS: Nifty settles at record closing high of 19,996, Sensex soars 528 pts to end. Tata Motors makes a 'paradigm shift' for its dealers to beat slowdown. Jaguar Land Rover to feature newest line up of vehicles at the 2019 Los Angeles Auto Show highlighted by the North .... "
23-11-2019,Bank directed to pay ₹20k for failing to update credit record. BSE reshuffles Sensex pack. November 2019 bank holidays: Complete list of holidays to plan your month better. 
25-11-2019,"Bharti Airtel, Vodafone Idea shares rally up to 6%; here's why. More flights may be grounded, DGCA warns IndiGo | Mint. 2020 Honda City world premiere on November 25. "
27-11-2019,Tata Motors rolls out the 1st ALTROZ from its Pune plant. Tata Motors names its upcoming Harrier-based 7-seater SUV as Tata Gravitas. Five things you need to know about the Tata Altroz. 
28-11-2019,"Tata Motors plans to offer VRS to 1,600 employees amid slowdown in auto industry. Stock market live updates for November 28, 2019. Mercedes-Benz celebrates 25 years of production in India. "
29-11-2019,"Share Market Today: Market closes in red, Sensex ends 336 points lower; Nifty at 12,056. Scoop! Tata Safari Storme production stopped - Page 5. Stocks, Commodity, Rupee Market Highlights: Record run of Sensex, Nifty comes to a halt ahead of GDP data. "
30-11-2019,Tata Motors announces new campaign for its SCV range. Tata Motors rolls out nation-wide Mega Service Camp for its customers. Tata Motors announces 'India Ki Doosri Diwali' campaign. 
1-12-2019,"Share Market Update: Sensex closes at all-time high of 41,558, Nifty at 12,221; banking stocks gain. Tata H5X Concept @ Auto Expo 2018. Named Tata Harrier! EDIT: Launched @ Rs. 12.69 lakhs. Jamshedpur Management Association (JMA) organises 'Management Challenge 2019'. "
2-12-2019,"Axis Bank share price falls in early trade ahead of offer for sale. Now, Lucknow residents can avail facility of electric buses; thanks to Tata Motors and Yogi government. Not just Tata Motors, a lot of other companies are excited by Jaguar Land Rover numbers. "
4-12-2019,Electoral bonds row: Date decided! Supreme Court to hear SBI's plea - Will banking mammoth get extension?. TCS dividend history: A look at Tata group IT giants payouts in past five years. Electoral Bonds: 'Stop immediately...' - What does Supreme Court's ORDERS to State Bank of India mean. 
