Date,Titles
18-05-2020,"For the first time in over a decade, TCS contributes less than half to Tata Group Mcap |  Tata Group-owned Jaguar-Land Rover to revive largest plant by mid-May"
19-05-2020," Tata Tiago 2019-2020 XZ On Road Price (Petrol), Features & Specs, Images |  Lockdown easing: Tata Motors-Fiat Chrysler JV unit resumes production "
20-05-2020,T1 Prima Race Truck From Tata Motors: Picture Gallery
23-05-2020," Tata Projects augments hospital infra with 2,304 beds across India for Covid-19 patients"
25-05-2020,"Coronavirus impact: Tata Group top rung to take 20% pay cut |  Ratan Tata-backed startup to produce over 3,000 mobile petrol pumps this year "
29-05-2020, Tata Motors Indonesia offers an SCV free with Ultra 1014 truck or LPT 913 tipper
31-05-2020,Covid-19: Tata Motors extends service warranty period to July 31 |  Tata Motors announces extended warranty due to Coronavirus pandemic
01-06-2020,Tata Nano ends 2019 with zero production; sales of 1 unit |  Tata Motors sees a decline in sales for 14 months in a row
02-06-2020,Tata Motors @ Auto Expo 2020 |  BS6 Tata Hexa Safari Edition Unveiled At Auto Expo 2020
03-06-2020," Tata Harrier petrol & Tata Gravitas petrol under development, five-seater coming first - Report"
08-06-2020,"Rs 50 to Rs 235: This Tata group stock turned into a multibagger in three years; buy, sell or hold? |  Karnataka govt gives nod to Tata Motors to invest ₹2,040 crore in Dharwad plant"
10-06-2020," Infibeam Avenues, Tata Motors, Britannia, Majesco, PVR, Deepak Fertilizers"
12-06-2020,Why acquiring a stake in bigbasket makes sense for the Tata group |  Ratan Tata - The 'Accidental' Startup Investor
15-06-2020,"Tata Motors to shed 1,100 JLR jobs after pandemic hits earnings |  Tata Motors reports massive Rs 9,864 crore net loss for March quarter as coronavirus hit sales"
16-06-2020,"Tata Motors owned Jaguar Land Rover plans over 1,000 job cuts |  As virus hits profit at Tata Motors, debt begins to look unsustainable  |  The Most Valuable Bits of the Tata Group Empire"
18-06-2020,Kerala MVD to use Tata Nexon EVs for enforcement duties |  Tata Motors sets up emergency helpline and arranges essentials for truck drivers country-wide
21-06-2020,"Coronavirus crisis: Tata Motors, JSW Steel & Hindalco put off capex amid uncertainty in economic recovery"
24-06-2020,T1 Prima Race Truck From Tata Motors: Picture Gallery
26-06-2020,"Oct 16, 2023 - - Why Tata Motors Share Price is Rising |  Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price"
27-06-2020,"Tata Motors' Vivek Srivatsa: ‘Thanks to digital space, OEMs can go anywhere in the country’"
30-06-2020, Stock market news: Tata Motors shares up 3%
01-07-2020,First Look: Tata Nexon EV
02-07-2020,Tata Altroz EV @ Auto Expo 2020 |  2020 Tata Harrier BS-VI launched with automatic transmission and host of upgrades |  Tata Motors unveils the new Winger at Auto Expo [Photo Gallery]
03-07-2020,Tata Motors begins work on Altroz-based sedan
11-07-2020,Tata Altroz XM+ launched in India for Rs 6 |  Tata Altroz XM+ trim launched at Rs 6
12-07-2020,"Tata Motors Year-end December 2020 Offers: Save Up To Rs 65,000 On Tata Harrier, Tigor, Nexon Diesel |  Tata Nexon EV crosses 2,000-unit sales milestone |  Check Out These Amazing Year-End Tata Discounts for December 2020"
17-07-2020,"Ratan Tata Remembers First Visit To ""Legacy City"" Named After Founder Of Tata Group"
18-07-2020,When Ratan Tata first visited the ‘legacy city' of the Tata Family 
20-07-2020,My beloved little hatchback - Tata Tiago XZ Diesel Review
21-07-2020,Ratan Tata says future head of Tata Trusts might not be a Tata
23-07-2020, My beloved little hatchback - Tata Tiago XZ Diesel Review
24-07-2020, Tata Altroz XT Mid-Spec Variant Gets Automatic Climate Control; Price Remains The Same
25-07-2020,Tata Altroz XT variant updated with auto climate control
26-07-2020,Coronavirus Pandemic: Tata Marcopolo Plant In Karnataka To Remain Shut For 8 Days
27-07-2020,Tata Motors share falls as Rakesh Jhunjhunwala pares stake in June quarter |  Tata Altroz XT variant updated with automatic AC
28-07-2020, Market share at all-time low but Tata Motors aspires to enter league of top three
29-07-2020, Ratan Tata remembers JRD Tata on 116th birth anniversary
31-07-2020, Covid-19: Tata Motors extends service warranty period to July 31 |  Tata Motors announces extended warranty due to Coronavirus pandemic
02-08-2020,"Tata Altroz EV @ Auto Expo 2020 |  Tata, Mahindra, Skoda, Maruti Suzuki, MG, Hyundai Day 2 video highlights at Auto Expo 2020 |  The Tata HBX Is A Lesson On How To Make A Mini SUV"
03-08-2020,Tata Group's Debt Threat
09-08-2020, Tata Motors trademarks Camo / Dark editions |  Tata Motors launches Nexon EV 3D Commerce
11-08-2020,Tata Motors aims to have widest SUV portfolio in domestic market |  65 Tata Nexon EV's delivered to Kerala Motor Vehicles Department |  Kerala MVD to use Tata Nexon EVs for enforcement duties
12-08-2020, Tata Altroz Turbo DCT automatic spied; More details leaked
16-08-2020,"Tata group may offload stake in JLR, UK steel plant as bailout deal with British govt fails |  Tata May Sell Stake in Jaguar, UK Steel Plant as Talks With British Government Fail"
17-08-2020, Tata Altroz turbo petrol: Test mule spotted; launch later this year
18-08-2020, Tata Motors rolls out 1000th Nexon EV off production line |  Tata Motors launches special schemes for customers in Mumbai and Thane
19-08-2020,Tata Nexon EV achieves 1000 units production milestone
23-08-2020,Tata Group chief gets himself an all new SUV  |  Chairman of Tata Motors - N
24-08-2020,"Tata Altroz 2020-2023 Price, Images, Mileage, Reviews, Specs |  DIY: Footwell Lights Install in a Tata Tiago"
25-08-2020, Tata Motors seeks approval to ratify minimum remuneration of CEO & MD Guenter Butschek in AGM
26-08-2020," Tata Motors chairman Chandrasekaran faces flak over shareholders’ wealth erosion, high salary to CEO Butschek"
27-08-2020,"Tata Motors to produce efficient, futuristic commercial vehicles"
28-08-2020,"Rs 64 to Rs 839 in three years: This Tata Group stock clocked losses in six of seven quarters |  Tata Motors to sell 600 military trucks to Royal Thai Army, says envoy"
30-08-2020,Tata Motors unveils upgraded range of Commercial Vehicles
02-09-2020,"Tata Motors @ Auto Expo 2020 |  Tata, Adani, Hyundai queue up to run private trains on Indian Railways' tracks "
04-09-2020,Multibagger stock gained 791% in three years; supplier for Tata Motors might hit fresh high |  Tata Nano and Safari Storme discontinued in India
05-09-2020,RSI pull back in Tata Motors suggests a buying opportunity
07-09-2020," Discounts of up to Rs 80000 on Tata Harrier, Nexon and Tiago in July |  Gujarat cancels 2018 tariff hike to Adani, Tata, Essar's ultra mega power plants "
08-09-2020, Tata Harrier Petrol And Tata Gravitas Spied Together; Launch End Of 2020
09-09-2020, Experience Tata Nexon EV in 3D on the company’s official website
10-09-2020,Tata Motors launches ‘Stop the Endless Accident' campaign
12-09-2020,‘Ta-ta’ rivals: 6 Tata cars slated for launch in next 6 months for showdown |  Tata pegs Shapoorji Pallonji stake at half the latter’s claim 
14-09-2020, Tata Altroz becomes official partner of IPL 2020 |  Universal Sompo partners with Tata Motors Insurance Broking & Advisory Services
15-09-2020,DIY - Illuminated power window switches in the Nexon & other Tata cars
16-09-2020,Tata Projects wins bid to construct new Parliament building for Rs 862 crore |  Tata Projects Ltd wins bid to construct new Parliament building: Officials
17-09-2020,Tata co wins Parliament project  |  Tata Nexon becomes first Indian car to be published on International Dismantling Information System
19-09-2020, Former Tata exec Rajiv Dube returns from Birla co
20-09-2020, Tata Altroz diesel gets a silent price cut
21-09-2020,Tata Nexon EV now available with new limited period subscription offer |  T1 Prima Race Truck From Tata Motors: Picture Gallery |  Tata Motors launches new subscription service for Tata Nexon EV: Details here 
22-09-2020,"Tata Altroz Turbo variant spied sans camouflage ahead of launch |  Tata Tiago crosses 3 lakh unit production milestone |  Tata Motors rolls out the 3,00,000th Tiago from its Sanand plant"
23-09-2020,"Charges Framed Against Pradeep Panigrahi, Akash Pathak In Tata Motors Job Forgery Case  |  Tata Motors slashes Altroz diesel prices by Rs 40,000 to cash in on festive demand"
24-09-2020,Tata Tiago crosses 3 lakh unit production milestone - Page 3
25-09-2020,Tata Tiago crosses 3 lakh unit production milestone - Page 3
26-09-2020,"Kia Sonet, Tata Nexon or Vitara Brezza? Which of these compact SUV tops list of 10 most powerful cars in |  Tata provides 51 Winger ambulances to Pune District Council in fight against COVID-19"
27-09-2020,"Tata Nexon deals: EMIs starting at Rs 5,999, zero down payment, and other discounts offered by Tata Motors |  Kerala MVD to use Tata Nexon EVs for enforcement duties"
29-09-2020,Tata Sons looks to buy Mistrys' stake; not keen on new stakeholder |  Walmart looks to join hands with Tata group in retail push  |  51 units of Tata Winger Ambulance delivered to Pune Zilla Parishad
30-09-2020,"Tata Motors share rises 4% after Q3 global sales climb 37% |  Buy Tata Motors, target price Rs 252: Motilal Oswal |  Tata Motors turn investment experts bullish — some of them still unconvinced"
03-10-2020,Tata Motors begins work on Altroz-based sedan |  Tata Motors opens its fifth driver well-being facility in Udaipur
04-10-2020,Tata Motors Bets Big On SUVs
06-10-2020, T1 Prima Race Truck From Tata Motors: Picture Gallery
08-10-2020,"Tata Nexon, Altroz prices increased from August 10, 2020 |  How Tata Motors Finance navigated its way through this pandemic and built a future ready organisation |  Tata Motors launches health and hygiene accessories"
11-10-2020,Tata Altroz driven: ‘Gold Standard’ losing Midas touch as segment grows competitive? |  Tata Gravitas to be launched in early 2021
12-10-2020, Tata HBX shows production-ready alloy wheels ahead of launch
16-10-2020,"This Tata-backed stock turned ₹1 lakh into ₹10 lakh in 2 years, rising about 900% on D-Street "
17-10-2020,Tata Motors Partnered with HDFC Bank for Financing of Passenger Vehicles
18-10-2020,"Tata Motors revises Nexon EV prices: Details here  |  Tata Motors, HDFC Bank team up to offer festive financing offers: Rs 799 per lakh per month EMI & more benefits!"
22-10-2020," Best offers, discounts on cars this festive season: Maruti, Honda, Hyundai, Tata Motors, others |  Tata Motors to kick off service camp across 1500+ dealerships in November"
23-10-2020," CSK vs MI Tata IPL 2023 Highlights: Rahane, Gaikwad lead CSK to 7 wickets win over MI "
24-10-2020,"Tata Motors reaches 5 million production milestone, last million units in 28 months |  Tata Motors bags order of 6413 vehicles from Andhra Pradesh State Civil Supplies Corporation for this LCV"
25-10-2020,Tata Motors crosses 40 lakh cumulative production milestone
28-10-2020," Tata Altroz Price - Images, Colours & Reviews"
29-10-2020, Tata Gravitas Automatic interior leaked ahead of launch; sunroof missing
31-10-2020,"Tata Motors launches ‘Grahak Samvaad 2020’ to enhance customer experience |  Best offers, discounts on cars this festive season: Maruti, Honda, Hyundai, Tata Motors, others"
03-11-2020,TCS dividend history: A look at Tata group IT giants payouts in past five years |  Tata Motors begins work on Altroz-based sedan
10-11-2020,65 units of Tata Nexon EV delivered to Kerala Motor Vehicle Department
13-11-2020, Tata Nexon: Global NCAP's first 5-Star Indian car
15-11-2020,"Tata Motors Outlook for the Week (December 25, 2023 - December 29, 2023)"
17-11-2020,Car buyers opting for more Tata petrol cars than diesel: Here’s why!
18-11-2020,"DIY - Illuminated power window switches in the Nexon & other Tata cars |  Tata Motors extends Diwali offer on small commercial vehicles: Win LED TVs, gold vouchers and more"
22-11-2020, Audi Q3 and Tata Hexa drive to the Rolling Hills of Sakleshpur
23-11-2020, Tata Motors Associate With Jamshedpur Fc As Official Automobile Partner - Jamshedpur Football Club
24-11-2020, Driving for resilience: An interview with the CEO of India's Tata Motors
26-11-2020,Ratan Tata's soul-stirring post on 12 years of 26/11 Mumbai terror attack |  12th anniversary of 26/11 terror attack: Ratan Tata pays tribute to Mumbai citizens
27-11-2020," D-Street Buzz: Nifty Auto outperforms led by Tata Motors, TVS Motor; Ashok Leyland, Exide up 4-5%"
28-11-2020, 2020 Tata Nexon Review: Transition boasts much more to it than meets the eye
29-11-2020," All About Cars - Nissan Magnite vs Tata Nexon, Hyundai Creta or Kia Seltos"
04-12-2020,Tata Motors' Rajendra Petkar: 'Pandemic paving the way for significant collaboration opportunities
05-12-2020, Tata Motors has zero value without Jaguar Land Rover: CLSA |  Tata Altroz turbo petrol to be launched this festive season - Report
06-12-2020," JLR saved the last quarter for Tata motors⁠— but the challenges in China, UK, and Europe are mounting"
07-12-2020," Top 15 new SUV launches in 2020 - Maruti Brezza Petrol, Hyundai Creta, Tata Harrier Auto"
08-12-2020,"Tata Motors hikes prices of Nexon petrol by up to Rs |  Tata Nexon, Harrier, Altroz, Tiago and Tigor prices revised"
09-12-2020,Tata Motors set to sell stake in 2 units amid plans to turn debt-free |  Tata Motors ready to sell stakes in 2 units  |  My 2020 Flame Red Tata Tiago XZA+ Automatic Review 
11-12-2020,"Tata Nexon 2020-2023 XMA S AMT Diesel BSVI On Road Price, Features & Specs, Images |  Tata Motors trademarks three new nameplates for upcoming cars"
12-12-2020,"Tata Motors floats VRS scheme to control costs: Report |  In cost-cutting drive, Tata Motors offers VRS to staff |  Tata Motors offers VRS scheme to employees; auto major's 3rd in four years"
13-12-2020,Tata Motors’ Nexon EV chosen as preferred car for Climate Change Mitigation Expedition 
14-12-2020, Owning Tata Nexon electric SUV now easier as Tata Motors slashes subscription plan prices
15-12-2020,Tata Altroz drives into the India Book of Records |  Tata Altroz locks in a landmark entry into the India Book of Records |  Tata HBX front design leaked; to be launched in India next year
16-12-2020,Tata Altroz drives into the India Book of Records |  Tata Altroz locks in a landmark entry into the India Book of Records |  Here's Your First Look At The Face Of The Production-Spec Tata HBX
17-12-2020,Tata Motors to buy out partner’s stake in bus joint venture Tata Marcopolo for Rs 100 crore |  Tata Motors to buy out partner Marcopolo’s share in bus venture for Rs 100 crore |  Tata Motors buys out Brazil’s Marcopolo S
